City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
246,iranshahr,27.2025,60.6848,28.189999999999998,24,20,2.06,IR,1667832561
247,elko,41.0002,-115.5012,5.680000000000007,82,63,3.13,US,1667832561
248,acajutla,13.5928,-89.8275,28.29000000000002,69,99,2.24,SV,1667832561
249,pishin,30.5803,66.9961,16.629999999999995,32,71,1.45,PK,1667832562
250,penzance,50.1186,-5.5371,15.980000000000018,88,20,13.38,GB,1667832562
251,kuching,1.55,110.3333,25.120000000000005,88,40,2.24,MY,1667832366
252,porbandar,21.6422,69.6093,29.99000000000001,35,30,4.12,IN,1667832365
253,porto seguro,-16.4497,-39.0647,26.29000000000002,65,40,3.6,BR,1667832562
254,yantzaza,-3.8278,-78.7594,24.24000000000001,82,79,0.91,EC,1667832434
255,camocim,-2.9022,-40.8411,30.370000000000005,61,86,5.86,BR,1667832563
256,cherskiy,68.75,161.3,-21.599999999999966,100,68,1.52,RU,1667832563
257,sidney,-33.8679,151.2073,17.610000000000014,85,75,2.57,AU,1667832411
258,edd,13.9297,41.6925,30.700000000000045,58,6,8.11,ER,1667832564
259,grindavik,63.8424,-22.4338,5.260000000000048,87,100,3.09,IS,1667832564
260,huntingdon,52.3305,-0.1865,14.970000000000027,85,100,7.81,GB,1667832505
261,cap-aux-meules,47.3821,-61.8597,15.03000000000003,82,100,7.2,CA,1667832564
262,sorong,-0.8833,131.25,26.75,81,98,1.3,ID,1667832565
263,boa vista,2.8197,-60.6733,27.99000000000001,74,75,1.54,BR,1667832552
264,dunedin,-45.8742,170.5036,12.670000000000016,72,92,5.36,NZ,1667832565
265,atherton,53.5237,-2.4935,14.379999999999995,84,100,1.79,GB,1667832565
266,tigre,-34.426,-58.5796,24.470000000000027,52,0,3.6,AR,1667832566
267,zyryanka,65.75,150.85,-29.23999999999998,100,57,1.31,RU,1667832566
268,aykino,62.2248,49.9922,-1.7699999999999818,96,100,2.79,RU,1667832566
269,matagami,49.7502,-77.6328,3.0600000000000023,87,100,5.66,CA,1667832567
270,wenling,28.3669,121.36,16.49000000000001,82,98,2.06,CN,1667832567
271,praia da vitoria,38.7333,-27.0667,19.310000000000002,88,75,5.09,PT,1667832448
272,maniitsoq,65.4167,-52.9,-8.479999999999961,60,0,3.24,GL,1667832568
273,saint-georges,12.0564,-61.7485,29.82000000000005,74,20,8.75,GD,1667832568
274,teguldet,57.3064,88.1667,-6.560000000000002,99,87,1.74,RU,1667832568
275,bairiki,1.3292,172.9752,25.0,83,20,1.54,KI,1667832569
276,klaksvik,62.2266,-6.589,9.510000000000048,92,90,12.83,FO,1667832569
277,camacha,33.0833,-16.3333,20.680000000000007,68,40,2.57,PT,1667832569
278,saint-augustin,51.226,-58.6502,12.870000000000005,85,87,5.31,CA,1667832570
279,fare,-16.7,-151.0167,25.840000000000032,78,42,6.95,PF,1667832570
280,andreapol,56.6513,32.2664,2.5500000000000114,97,100,2.9,RU,1667832570
281,kalmunai,7.4167,81.8167,25.870000000000005,82,86,3.19,LK,1667832571
282,grand baie,-20.0182,57.5802,25.260000000000048,68,2,1.34,MU,1667832571
283,kununurra,-15.7667,128.7333,27.99000000000001,69,25,2.57,AU,1667832571
284,erenhot,43.6475,111.9767,1.6100000000000136,28,1,3.62,CN,1667832572
285,nouadhibou,20.931,-17.0347,24.370000000000005,50,0,4.35,MR,1667832572
